,608080128,608108543,中国,安徽,滁州,电信
,664371200,664715263,中国,北京,,移动
,2074279936,2074288383,中国,河南,洛阳,电信
,710784768,710795263,中国,甘肃,,电信
,3730209280,3730219007,中国,贵州,安顺,电信
,29163520,292293,中国,黑龙江,哈尔滨,联通
,1857552384,1857683455,中国,四川,成都,电信
,3748182528,3748193023,中国,,,移动
,1911160832,1911291903,中国,辽宁,大连,联通
,2419326976,2419359743,中国,山东,,电信
,2876047360,28760965,中国,广西,南宁,电信
,1964323072,1964335871,中国,江西,,电信
,3659150848,3659151359,中国,山西,晋城,/吕梁市联通
,10338588,10338629,中国,甘肃,兰州,电信
,2074411008,2074542079,中国,黑龙江,哈尔滨,电信
,710459648,710463487,中国,甘肃,武威,电信
,28830597,2883452927,中国,四川,成都,电信
,1021247488,1021298175,中国,山西,晋中,联通
,1971864064,19718643,中国,江苏,南京,移动GSM/TD-SCDMA/LTE全省共用出口
,242712576,242745343,中国,广东,湛江,电信
,3062185984,3062235135,中国,四川,宜宾,电信
,1695678464,1695809535,中国,河北,保定,联通
,2090336256,2090351103,中国,甘肃,,联通
,18639749,1864081407,中国,吉林,长春,移动
,19915717,1991613951,中国,甘肃,兰州,电信
,711297280,711311359,中国,黑龙江,,电信
,1033853440,1033853695,中国,甘肃,兰州,电信
,2064102400,2064121855,中国,河南,洛阳,联通
,710836224,710852607,中国,甘肃,,电信
,1974906880,19749171,中国,广西,玉林,移动
,10337861,1033787135,中国,黑龙江,佳木斯,联通
,3662020608,36620797,中国,重庆,,电信
,1991516160,1991524351,中国,甘肃,金昌,电信
,467816960,467833343,中国,甘肃,张掖,电信
,3703951130,3703954175,中国,贵州,贵阳,联通
,465174528,465305599,中国,河北,保定,电信
,2012807168,2012872703,中国,河北,保定,联通
,30384896,303923,中国,贵州,安顺,电信
,241696768,242221055,中国,重庆,,电信
,1850933248,1850949631,中国,福建,福州,电信
,467693568,467697663,中国,甘肃,天水,电信
,3085907456,3085907967,中国,广东,东莞,移动
,467816960,467833343,中国,甘肃,张掖,电信
,1902743296,1902755839,中国,广东,东莞,电信
,1973231872,1973240063,中国,甘肃,,移动
,3701915943,3701939085,中国,四川,成都,电信
,1901428736,1901461503,中国,广东,肇庆,电信
,1783627776,1784676351,中国,重庆,,电信
,1863532544,1863537407,中国,陕西,安康,移动
,3738238976,3738370047,中国,四川,成都,电信
,3683877632,3683886591,中国,黑龙江,哈尔滨,电信
,1942978560,1943076863,中国,浙江,湖州,电信
,3730235904,3730247679,中国,贵州,黔东南州凯里,电信
,3085907456,3085907967,中国,广东,东莞,移动
,1035474944,10354786,中国,湖北,荆州,电信
,710475776,7105413,中国,甘肃,武威,电信
,1987551488,1987575807,中国,四川,乐山,电信
,1998903296,19989043,中国,湖北,,联通
,3748137728,3748137983,中国,陕西,西安,移动GSM/TD-SCDMA/LTE全省共用出口
,1971847680,1971847935,中国,河北,石家庄,移动GSM/TD-SCDMA/LTE全省共用出口
,236109824,236191743,中国,广东,广州,电信
,37481797,3748179967,中国,辽宁,沈阳,移动LTE网络出口
,19946752,20013823,中国,贵州,贵阳,电信
,992362496,992371199,中国,广东,佛山,电信
,1947926528,1947942585,中国,广东,茂名,电信
,20561920,20578303,中国,黑龙江,鸡西,联通
,1864941568,1864957951,中国,黑龙江,哈尔滨,移动
,3028418560,3028422655,中国,云南,昆明,联通
,1987903488,1987918847,中国,四川,泸州,电信
,37461893,37461916,中国,广东,韶关,移动
,30212096,30261247,中国,贵州,遵义,电信
,1908932608,1908945823,中国,陕西,西安,联通
,1862922752,1862923263,中国,四川,广安,移动
,30622853,3062317055,中国,四川,乐山,电信
,3074424832,30749491,中国,重庆,,电信
,3748158976,3748159231,中国,贵州,贵阳,移动
,3063087104,3063119871,中国,四川,乐山,电信
,10338629,1033863167,中国,甘肃,天水,电信
,3742285824,3742302207,中国,山西,,电信
,20545536,205619,中国,黑龙江,双鸭山,联通
,1971863040,1971864063,中国,四川,成都,移动GSM/TD-SCDMA/LTE全省共用出口
,1783627776,1784676351,中国,重庆,,电信
,710459648,710463487,中国,甘肃,武威,电信
,28627968,28628223,中国,内蒙古,赤峰,电信
,994016000,994050047,中国,江西,南昌,电信
,2096096768,2096103423,中国,河北,廊坊,电信
,710590464,710606847,中国,甘肃,,电信
,2008508160,20088261,中国,山东,,联通
,1863516160,1863532543,中国,陕西,西安,移动
,3658547200,3658678271,中国,广东,深圳,电信
,37481413,3748141567,中国,重庆,,移动
,1021247488,1021298175,中国,山西,晋中,联通
,20177948,2017801983,中国,新疆,,电信
,710459648,710463487,中国,甘肃,武威,电信
,3074424832,30749491,中国,重庆,,电信
,3028811776,3028828159,中国,广西,贵港,电信
,3662446592,3662450687,中国,湖南,娄底,电信
,1991694336,1991698431,中国,甘肃,武威,电信
,467800320,467803903,中国,甘肃,平凉,电信
,467800320,467803903,中国,甘肃,平凉,电信
,467800320,467803903,中国,甘肃,平凉,电信
,2059304960,2059321343,中国,湖北,,联通
,710836224,710852607,中国,甘肃,,电信
,3738788864,3738804223,中国,广西,桂林,电信
,1946222592,1946266367,中国,广西,桂林,电信
,2871394304,2871427071,中国,广西,玉林,联通
,608080128,608108543,中国,安徽,滁州,电信
,719994880,720011263,中国,河南,南阳,联通
,719994880,720011263,中国,河南,南阳,联通
,1971853824,1971854079,中国,新疆,乌鲁木齐,移动GSM/TD-SCDMA/LTE全省共用出口
,710918144,710925823,中国,甘肃,张掖,电信
,18639749,1864081407,中国,吉林,长春,移动
,1946910720,1946927103,中国,广西,玉林,电信
,1953792000,19538140,中国,内蒙古,通辽,联通
,1991651584,1991655935,中国,甘肃,陇南,电信
,1991651584,1991655935,中国,甘肃,陇南,电信
,2110980096,2111045631,中国,黑龙江,哈尔滨,联通
,1033945088,1033961471,中国,江苏,常州,电信
,2030857472,2030862335,中国,广东,,电信
,10338588,10338629,中国,甘肃,兰州,电信
,3083662336,3083673599,中国,河南,南阳,移动
,37300869,37300940,中国,广西,桂林,电信
,3748135168,3748135423,中国,广东,,移动
,2012872704,2012971007,中国,河北,廊坊,联通
,716800256,716816383,中国,黑龙江,齐齐哈尔,电信
,3074015232,30740316,中国,广东,东莞,电信
,1867169792,1867186175,中国,江西,萍乡,电信
,710459648,710463487,中国,甘肃,武威,电信
,613810176,614653439,中国,北京,,移动
,664371200,664715263,中国,北京,,移动
,987332608,987365375,中国,江苏,南京,电信
,2875807744,2875817983,中国,广西,,电信
,1927741440,19278725,中国,江苏,南通,电信
,20807680,20840447,中国,黑龙江,齐齐哈尔,联通
,3748161024,3748168191,中国,,,移动
,3730300928,37303091,中国,贵州,遵义,电信
,1971859200,1971859455,中国,河北,石家庄,移动GSM/TD-SCDMA/LTE全省共用出口
,37461893,37461916,中国,广东,韶关,移动
,1867169792,1867186175,中国,江西,萍乡,电信
,1973231872,1973240063,中国,甘肃,,移动
,1999937792,19999411,中国,吉林,,联通
,10338588,10338629,中国,甘肃,兰州,电信
,6589317,659038207,中国,山东,,联通
,1946795776,1946799136,中国,广西,贺州,电信
,3738788864,3738804223,中国,广西,桂林,电信
,1996767232,1996816383,中国,四川,成都,联通
,3730235904,3730247679,中国,贵州,黔东南州凯里,电信
,1946222592,1946266367,中国,广西,桂林,电信
,1962708992,1962736383,中国,广西,南宁,电信
,1948035072,1948057599,中国,广东,湛江,电信
,467833344,467848703,中国,甘肃,武威,电信
,3748158976,3748159231,中国,贵州,贵阳,移动
,710784768,710795263,中国,甘肃,,电信
,1946788608,1946795775,中国,广西,钦州,电信
,29835264,29851647,中国,河南,新乡,电信
,30622853,3062317055,中国,四川,乐山,电信
,20880261,2088042495,中国,陕西,宝鸡,电信
,1971838720,1971839231,中国,贵州,安顺,移动
,1926758400,1927069695,中国,江苏,苏州,电信
,467716096,467720191,中国,甘肃,武威,电信
,608080128,608108543,中国,安徽,滁州,电信
,976999424,977010687,中国,广西,南宁,电信
,3748138752,3748139007,中国,内蒙古,呼和浩特,移动
,604241920,604244991,中国,安徽,合肥,电信
,20545536,205619,中国,黑龙江,双鸭山,联通
,1971848960,19718492,中国,黑龙江,哈尔滨,移动GSM/TD-SCDMA/LTE全省共用出口
,3066681344,3066682367,中国,辽宁,沈阳,电信
,1903902720,1903919103,中国,山东,滨州,电信
,987332608,987365375,中国,江苏,南京,电信
,1973231872,1973240063,中国,甘肃,,移动
,2072763648,2072767487,中国,陕西,西安,联通
,3683877632,3683886591,中国,黑龙江,哈尔滨,电信
,1863037952,1863041023,中国,甘肃,兰州,移动
,1900773376,1900806143,中国,广东,韶关,电信
,1778810880,1778827263,中国,江西,南昌,电信
