晋源彩庭,365.0,32,75,10875,17,2012,4,五大花园
财富又一城,2176.4,296,238,12899,,2010,18,李家沱
龙安街2号,339.0,74,80,8391,6,2000,5,外双楠
桐梓林壹号,7076.0,2408,768,19904,23,2015,32,城南宜家
金卉苑,88.0,0,14,7214,6,2003,2,国宾
东泰苑,380.0,14,34,8256,6,2003,4,八里小区
南兴巷117号,100.0,0,4,3732,6,,2,郫县城区
锦江东湖花园,2106.0,91,35,20513,1,2006,5,三官堂
一江城花,34.0,2,22,7341,7,2005,1,武侯祠
江安花园,846.0,24,180,6975,3,2005,6,文星镇
柳岸银洲,134.0,1,50,5353,15,2011,4,温江新城
天合凯旋港,816.0,116,106,10713,24,2008,12,花牌坊
中央花园一期,291.0,27,66,7158,8,1997,4,五大花园
新里维多利亚公寓,4768.0,910,798,12645,,2005,44,神仙树
正成翡翠琉璃,781.5,275,1057,7855,33,2012,18,琉璃场
南方半岛花园,1150.0,200,520,8612,,2000,14,新北
华西东升苑,92.0,14,8,5271,6,,2,东升镇
西府花园,404.0,50,22,14001,11,2005,4,花牌坊
蓝光郁金香花园广场,140.0,34,27,12640,12,2006,2,合江亭
四季康城,5959.0,1050,4304,6530,34,2013,102,龙泉驿城区
富临大厦,1170.0,24,38,7628,32,2001,10,猛追湾
新景观一期,335.0,2,20,11339,6,2000,2,双楠
上锦颐园佳境,3065.6,772,650,5717,26,2012,64,红光
莱茵河畔,606.0,203,284,9734,32,2002,4,川音
五世同堂街44号,138.0,4,108,10671,7,2000,1,红星路
青羊东二路,309.6,62,128,9800,6,1999,6,通惠门
紫竹苑,866.0,136,126,10596,8,2001,6,紫荆
爱家特区,218.0,8,14,10793,9,2001,1,双楠
光荣北路78号,124.0,16,14,8101,7,,2,沙湾
万科朗润园,1309.0,135,234,8304,33,2007,15,光华大道沿线
缤纷新天地,934.0,42,194,6090,31,2013,38,新都城区
新瑞园,172.8,77,100,8982,6,2004,3,外双楠
恋日家园G区,1866.0,206,368,6604,6,2003,22,洪河
金房月圆,1068.0,38,34,8347,6,2000,8,营门口
金柳浪湾1号院,64.0,1,13,3890,6,,1,温江大学城
都市公寓,108.0,45,46,12002,7,2016,1,合江亭
首信汇,220.0,16,92,9643,14,2014,3,簇桥
署袜中街48号,70.0,3,7,14368,7,1985,1,盐市口
colour彼岸,131.0,46,35,13102,7,2007,2,川音
翡翠城五期,3569.0,654,334,13987,32,2011,37,东湖
中铁瑞景澜庭,1126.0,185,165,7249,6,2012,12,花都大道
红枫岭三期,2960.0,882,1130,8959,,2009,38,东郊记忆
绿地468公馆一期,729.0,398,170,14304,25,2015,6,三圣乡
国奥村,7046.0,200,114,11763,,32012,34,蛟龙港
华明庭院,506.0,28,158,9204,7,2002,6,西南交大
时代水岸康城,819.0,174,208,6152,25,2013,16,红光
海椒市街7号院,194.0,11,14,12918,6,1999,2,九眼桥
普罗旺斯,1832.0,36,88,9310,6,2004,12,国宾
芙蓉华庭,1016.0,256,224,8327,18,2008,10,金牛万达
天香苑,256.0,16,56,5417,8,,4,新都城区
南城都汇汇智园二期,5538.0,890,796,15024,18,2010,36,市一医院
武侯祠大街262号,167.0,18,36,9948,7,1993,2,华西
汇景樱桃季,921.0,672,334,8635,9,2005,15,外双楠
肖家河东二巷11号,68.0,7,39,8494,7,2016,1,衣冠庙
一椽坊,163.0,70,58,7022,7,2003,2,外双楠
干警宿舍,301.0,19,74,8190,7,2000,4,双楠
天地自由星城,260.0,14,58,13253,24,2012,3,莲花
华鑫家苑,120.0,0,14,4703,6,2003,2,东升镇
金冠华庭,185.6,6,0,5264,11,2006,4,新都城区
大成郡,1180.0,66,354,9206,15,2015,14,航空港
何公路4号,101.2,2,18,3443,6,,2,郫县城区
马河湾1号,320.0,30,40,9530,7,1996,4,花牌坊
佳兆业丽晶公馆,54.0,0,0,6667,33,2016,1,花都大道
景茂名都,1020.0,122,94,9627,13,2012,10,蛟龙港
迎春佳苑,308.0,18,34,5080,5,,4,东升镇
河滨鹭岛,614.0,8,34,6095,31,2012,12,郫县万达
万科金色海蓉,1342.0,72,32,17921,30,2014,11,火车南站
城市博客C城,708.0,148,240,11311,34,2010,8,新华公园
锦华苑,729.0,152,144,10536,7,2002,6,万象城
首座,7318.0,730,955,13111,29,2010,41,桐梓林
华油苑,332.0,92,202,8487,7,1999,4,李家沱
恒大都汇华庭,2506.0,464,131,26656,50,2015,10,合江亭
为民新村,94.0,16,102,8640,7,1997,2,沙湾
建设路125号,110.0,10,72,4843,6,,2,龙泉驿城区
锦翠北苑,219.0,13,87,7736,6,2003,4,武侯立交
为民路新28号,99.0,6,12,8167,7,1997,2,沙湾
九里园,406.0,30,12,9142,7,1998,4,沙湾
西区花园别墅绿之韵,2162.0,302,218,8242,3,2003,16,犀浦
圃园路5号,376.0,20,10,9360,7,1999,4,沙湾
墨香府邸,220.0,62,36,6763,13,,4,东升镇
长城社区,63.0,3,8,8874,7,2000,1,丽都
平福里,96.0,90,34,8976,17,2010,2,金牛万达
一环路北三段76号,144.0,2,2,10054,6,,2,马鞍路
蓉铁花园,448.0,2,46,8213,18,2009,6,驷马桥
英郡一期,4000.0,1344,898,14079,32,2009,20,新会展
祥和里118号,281.2,146,116,8738,7,1995,4,猛追湾
红牌楼北街14号,28.0,0,1,9479,7,2000,1,高升桥
置信丽都花园城A区,17.0,0,0,5793,,2009,1,新双楠
师友路3号,187.0,24,80,7851,7,2010,4,八里小区
盛锦华庭,478.0,64,26,13424,12,2005,3,华西
桂王桥西街23号,340.0,6,84,9693,8,2000,3,盐市口
银沙路40号院,160.0,8,20,7273,6,2000,2,营门口
上霖东方,100.0,0,0,11835,24,2010,2,万年场
西安北路87号,176.0,16,14,8857,7,,2,通惠门
山木居,203.0,0,52,4639,18,,6,红光
金竹苑A区,732.0,176,330,8547,7,2001,10,神仙树
海天名阁,260.0,10,4,12733,6,2000,2,茶店子
上道西城,85.0,20,78,8862,11,2008,1,万家湾
美华大厦,873.0,75,35,15547,18,1999,8,盐市口
空港星品地,418.0,22,152,6612,14,2013,12,航空港
燃灯寺东街11号,68.0,2,13,9906,6,2000,1,广福桥
城市理想,1840.0,164,631,17970,37,2010,24,盐市口
棠湖泊林镇,4876.0,604,352,8438,14,2011,42,双流城区
金奥苑,402.0,52,8,11446,7,2003,4,营门口
龙腾花园,374.0,100,196,10075,11,2007,6,龙湾
肖家河东一巷3号,78.0,5,10,8506,7,2000,1,衣冠庙
都仕闲庭,114.0,0,6,9999,7,2005,2,盐市口
花样年花样城,1337.0,64,275,4976,31,2015,30,温江大学城
现代之窗,554.0,34,52,12220,12,2000,10,盐市口
交桂二巷21号院,298.0,64,72,7124,7,1999,4,西南交大
欧城花园,482.0,14,70,5871,6,2003,6,东升镇
竹园一期,391.0,61,237,8518,7,2000,7,红牌楼
洗面桥横街33号,85.0,11,22,8318,7,1998,1,华西
上行汇锦,1108.0,209,139,13787,34,2009,9,合江亭
望江橡树林二期,698.0,88,41,16631,34,2011,5,三官堂
解放路一段23号,174.0,0,0,12167,7,1997,2,金牛万达
东湖花园水晶座,137.0,28,77,12141,11,2006,2,三官堂
丽景天成,110.0,21,39,10661,22,2004,1,华西
富丽东方,2735.6,266,182,12580,33,2008,22,成渝立交
中房蓝水湾,2104.0,234,402,9981,,2007,22,李家沱
宗申流溪别院4期,184.0,0,0,6905,6,2005,2,双流城区
兴元丽园A区,538.0,62,138,8090,11,2005,9,武侯立交
首创东公元,3527.8,966,1236,7943,34,2012,48,龙泉驿城区
玉居庵西路8号院,278.0,4,0,8616,7,2000,4,五块石
保利公园198翡翠谷,840.0,6,8,11916,,12013,2,保利公园
盛世名城,170.0,0,0,6996,21,2014,2,大丰
贵通御苑枫景,2008.0,174,182,8262,6,,16,双流城区
锦江城市花园一期,2295.3,331,435,10165,34,2009,29,三圣乡
水碾河北三街,204.0,30,22,9533,7,,2,新华公园
科甲大厦,616.0,45,74,11598,19,2005,10,盐市口
东南苑,200.0,7,9,10563,7,2001,2,三官堂
金牛综贸大厦,86.0,0,0,8327,7,2000,2,抚琴小区
神仙树大院五期,802.0,464,390,15400,18,2011,8,神仙树
誉峰一期,14114.0,322,282,21548,24,2010,34,金融城
万家华庭,117.0,2,10,4979,18,2010,3,温江老城
翔宇苑三期,500.0,74,62,8946,7,2000,4,紫荆
阳曦芙蓉城,1956.0,308,162,14271,31,2009,12,茶店子
碧云天,506.0,66,107,11505,11,2001,4,双楠
高攀西巷5号,102.0,11,18,9364,7,1999,2,火车南站
英伦世家,758.0,34,20,5485,11,2007,10,新都城区
华尔道,477.0,42,222,11509,11,2008,6,桐梓林
千和意境,506.0,26,104,7563,6,2005,6,洪河
雅然居,153.0,28,48,9984,15,2003,1,双楠
西青路53号,566.0,36,28,9229,7,1999,6,通惠门
圃园南一路4号,446.0,104,56,8372,7,2000,6,沙湾
布坝子街9号,380.0,2,34,10426,7,2000,4,猛追湾
太平盛世C区,128.0,27,134,9325,6,2005,2,红牌楼
怡华居,174.0,20,90,5226,6,2006,4,红光
营门口路523号,312.0,6,28,7855,7,1999,4,营门口
宜家HOME,276.0,3,13,20022,11,2000,1,红星路
双林北支路30号60号院,180.0,0,4,7430,7,2000,2,新华公园
翰林上岛,3127.0,466,690,8570,16,2008,48,航空港
圃园南一路2号,164.0,28,30,7900,7,1999,2,沙湾
蓝光锦绣城,1546.0,422,596,10624,30,2012,20,成渝立交
凯莱帝景,2914.0,83,84,10622,28,2001,14,桐梓林
自由天地,165.0,4,89,10688,5,,2,红星路
万达锦华城,2080.0,205,441,10121,30,2008,38,东湖
南沟头巷20号,90.0,0,6,12711,7,,1,盐市口
高升桥南街11号,85.0,3,36,7924,7,,1,高升桥
华侨城原岸,1009.0,108,68,11256,31,2014,8,华侨城
建设南新路23号,130.0,12,32,9002,7,,2,建设路
铁狮门晶融汇,580.0,4,27,36112,40,2013,2,合江亭
金沙路西巷29号,180.0,0,6,7143,6,1994,2,沙湾
金港湾花园二期,92.0,6,0,8586,8,2004,2,茶店子
晶宝维吉尼亚,842.0,38,112,5997,18,2012,18,红光
玉林七巷,64.0,18,92,9130,6,1998,1,玉林
小天北巷38号,90.0,0,4,9022,7,,1,华西
顺江新苑B区,43.0,4,16,6320,6,2003,1,武侯立交
渥嘉郡,158.0,0,2,6164,6,,2,新都城区
玉双路3号,958.0,34,118,8389,7,2000,12,猛追湾
加国枫韵,392.0,4,20,5784,6,,6,东升镇
玺龙湾,304.0,16,36,8031,29,2016,3,温江老城
合能耀之城,2957.0,982,526,13058,18,2011,40,SM广场
西藏花园,904.0,40,78,7883,7,2003,8,外双楠
馨地居,170.0,110,350,9784,21,2010,2,新华公园
广福桥街14号,85.0,1,57,8500,7,2000,1,高升桥
玉林品上,2633.6,277,922,13395,26,2007,26,玉林
金琴路南二巷2号,124.0,0,2,8267,7,1997,2,石人小区
明珠园二期,165.0,0,8,8788,6,2004,1,川师
保利公园198海棠花语,3080.0,342,352,7479,15,2014,46,保利公园
格调城,2122.0,294,490,6475,32,2012,42,东山
保利城二期,2573.0,512,416,7225,18,2014,38,大丰
东方华美苑,600.0,34,110,5756,30,2007,12,龙泉驿城区
佳兆业现代城,1077.2,68,830,5855,12,2012,18,蛟龙港
兴蓉苑,200.0,7,15,10735,7,1998,2,衣冠庙
福字街1号,353.0,19,18,18557,7,,3,红星路
金都花园,1040.0,334,178,10096,11,2003,8,蜀汉路
美丽南庭,658.0,107,113,9302,,2009,9,火车南站
卓锦城三期,612.0,106,80,7581,,2010,10,卓锦城
园中园西苑,57.0,9,6,7125,6,2000,1,五大花园
祥和花园,180.0,26,4,10968,6,2004,2,花照壁
光荣西路73号,170.0,12,6,9099,7,1994,2,沙湾
河滨印象,3556.0,39,21,31531,3,2003,5,三官堂
锦绣阳光,940.0,86,258,8245,6,2005,8,琉璃场
南洋小区,130.0,12,2,9421,7,,2,八里小区
新鸿路317号,178.0,16,94,8213,7,1995,2,建设路
沙河壹号二期,1880.6,284,223,13441,29,,16,沙河堡
奥克斯广场,8478.0,338,630,18417,30,2013,42,金融城
蜀光路8号,364.0,6,32,10193,7,,6,茶店子
蓝光锦绣城二期,490.0,40,174,9743,28,,6,成渝立交
中海城南华府,15634.0,386,782,25869,30,2014,48,金融城
智业公寓（金沙路）,248.0,0,0,7712,7,2000,2,沙湾
春江青龙湾,374.5,6,107,4834,17,2012,7,国色天香
华西园,428.0,70,30,9341,20,2000,4,马鞍路
一品天成,143.0,122,107,9867,13,2011,2,簇桥
红运花园馨苑,630.0,64,151,6645,7,1998,9,五大花园
翠堤春晓,723.0,168,179,8854,6,2002,7,五大花园
云立方,1099.2,358,556,7207,31,2015,16,大面
西苑,8938.6,1057,858,10582,6,2000,71,五大花园
海洋中心,4876.6,300,474,15033,37,2012,34,新会展
富力桃园,4822.0,344,396,6112,32,2015,80,毗河
上都二期,372.0,22,52,5138,11,2006,6,郫县城区
沙河新城,1049.0,152,138,9445,,2005,10,李家沱
书香秀筑,199.0,28,173,4463,11,2008,8,温江大学城
营通街67号,113.6,126,22,8232,7,1997,2,抚琴小区
万科城,5920.0,384,281,19376,6,2007,25,川师
天地晨光丽景,1336.0,62,104,6951,6,2005,14,洪河
金犀庭苑,160.0,6,40,5812,6,,2,犀浦
华宇阳光尚座,1088.0,6,60,11165,17,2013,12,动物园
金璐天下,344.0,44,60,9331,31,2010,4,茶店子
复地雍湖湾,18152.0,970,1210,17161,29,2012,80,大源
星辉西路8号,1270.0,234,170,9728,8,2000,14,马鞍路
洗面桥街21号,457.0,129,88,9375,15,2002,5,华西
御府花都,1860.0,698,416,8677,,2005,24,天府长城
远大都市风景五期,428.0,30,346,12389,21,2010,6,远大
艺锦湾四期,2380.0,482,162,11592,6,2012,16,龙泉驿城区
宏景园,136.0,10,51,9233,7,2000,2,红牌楼
九里教师苑,932.0,36,42,8280,7,1999,12,营门口
嘉年华青年城,90.0,0,2,10228,20,2017,2,远大
双城,834.0,92,187,11236,11,2016,8,草金立交
武侯花园,176.0,50,219,8240,5,1998,2,华西
柳江新居五期,62.0,3,64,7431,18,2010,1,琉璃场
交大花园武侯小区,492.8,88,119,7434,7,2000,8,五大花园
石油小区,136.0,2,12,5231,6,2000,2,龙泉驿城区
远大都市风景三期,2442.0,34,380,8844,18,2008,18,远大
东风路15号,78.0,1,1,10894,7,1998,1,合江亭
美茵河谷,1697.5,380,119,8367,11,2007,17,花都大道
商鼎国际,510.0,15,52,14882,28,2008,5,航空路
香山苑,497.0,204,126,9622,23,2007,6,金牛万达
武侯祠横街16号,65.0,0,5,9559,6,,1,华西
百悦天鹅湖,1468.0,490,686,8974,18,2015,18,大面
丽都世家A区,535.0,21,45,13553,17,2014,5,丽都
山南电信,110.0,4,46,3316,7,2000,2,航空港
圣安卓国际公寓,100.0,67,103,12935,11,2005,1,桐梓林
龙华北路9号,127.0,15,8,8891,6,2000,2,外双楠
东苑锦江派,3203.6,83,33,13754,,2013,4,东苑
绿野天城,216.0,50,122,9653,18,2007,2,攀成钢
百花紫荆苑,308.0,34,32,9911,7,2000,3,双楠
福晟钱隆天下,1384.0,200,224,12190,24,2013,10,新华公园
比华利国际城一期,883.0,52,56,13526,32,2008,6,川师
运生苑,190.0,34,26,6561,7,1998,2,沙湾
金座蓉城胜景,678.0,58,46,7568,15,2014,8,东升镇
青羊东二路78号,136.0,40,26,10560,6,1999,2,通惠门
首信首御,495.0,25,56,10177,17,2013,4,新双楠
中国铁建国际城,5168.4,1060,1010,8613,34,2015,60,大面
金水湾,399.0,56,33,6500,15,2011,6,温江大学城
龙府花园,1544.0,104,262,5311,5,2008,16,龙泉驿城区
和平佳苑,128.0,1,12,9432,6,2007,1,东苑
武侯南苑,61.0,26,26,10993,12,2003,1,武侯祠
二环路北一段2号,164.0,4,10,6977,6,,2,沙湾
鹭湖宫7区A组,127.0,2,2,5463,23,,2,国色天香
百吉街52号,201.0,18,48,7963,7,1998,3,双楠
恒大城,5788.0,919,679,9566,11,2010,44,温江新城
安居苑(温江区),94.5,17,42,4267,7,2000,2,温江老城
龙湖三千里B区二期,2394.0,388,338,11247,,2009,32,SM广场
抚琴西苑(南区),260.0,132,64,8998,6,1999,4,抚琴小区
杜鹃城,96.0,0,2,3621,5,2017,2,郫县城区
恒大西锦城,7943.2,502,436,12934,29,2012,48,国宾
海椒市街13号,80.0,3,31,7044,7,1998,1,九眼桥
汇阳新村,396.0,24,18,9031,6,2003,6,营门口
文华路4号,136.0,22,30,8326,6,1994,2,石人小区
圣采泊尚,160.0,0,4,7147,30,,2,大丰
浆洗街5号,69.0,21,38,10331,6,,1,华西
尚东美林三区,444.0,88,68,9250,18,2010,6,万年场
荣煜亲河名居,300.0,0,4,5956,30,,4,大丰
牡丹御园,966.0,236,350,10787,11,2002,10,芳草
花木林,373.0,57,181,7302,18,2008,4,草金立交
城市绿舟花园,1996.0,428,184,9516,6,2004,20,花照壁
天府花园三期,1228.0,12,22,12948,9,2000,4,芳草
银杏森林,303.8,18,65,10459,6,2006,3,琉璃场
天府上河居,170.0,0,20,3312,6,2009,4,郫县城区
致祥路37号,130.0,8,46,6930,7,2000,2,驷马桥
熙岸,1230.0,156,54,15278,6,2009,6,中海国际
公园壹号,164.0,7,14,6108,27,2010,3,温江老城
新龙苑东区,568.0,48,34,10893,7,2003,6,新华公园
1958青年公馆,492.0,38,108,4705,18,2013,16,红光
洪景丽苑,1286.0,6,138,6135,6,2009,18,洪河
海棠金宇,120.0,0,4,5172,6,1999,2,东升镇
国嘉新视界,472.0,59,282,12613,32,2009,6,九眼桥
尚房国际公馆,283.0,51,135,9691,18,2012,3,草金立交
南苑小区A区,4254.0,166,130,29064,16,2008,8,金融城
东风路二段20号,194.0,12,20,9248,4,,2,猛追湾
双楠谊苑二期A区,396.0,80,89,10914,7,1999,3,双楠
世豪瑞丽,4914.6,216,588,11992,32,2013,52,大源
北新苑,194.0,0,0,11023,18,2010,2,新华公园
武城大观城市花园二期,2100.0,636,1288,7271,11,2009,24,洪河
如意人家,480.0,6,6,9557,6,2002,2,紫荆
尖东旺座二期,405.0,80,273,8090,12,2004,9,水碾河
高升桥东路22号,82.0,0,3,10181,7,2000,1,高升桥
君悦领地,120.0,26,19,12000,18,2006,1,桐梓林
顶峰水岸汇景,5168.0,756,150,14350,33,2014,32,营门口
上东阳光一期,2485.0,288,134,8203,4,2006,20,洪河
汉嘉国际,7950.0,890,370,8664,13,2018,74,新都城区
南新街25号,160.0,1,6,15119,6,,1,盐市口
南桥花苑,752.0,285,455,8076,15,2002,8,华西
茗苑公寓,724.0,164,48,8683,7,1999,6,花牌坊
交大归谷国际社区,2890.0,275,106,15643,13,2013,13,丽都
和信融锦云湾,1370.0,276,478,13481,32,2012,14,建设路
世茂城二期,2822.0,512,302,11284,11,2013,22,大面
蓝光花好月圆,312.0,124,362,9616,11,2004,8,一品天下
红星苑,397.0,25,42,9419,7,1992,4,川音
通祠路14号,80.0,11,11,9223,7,1997,1,华西
机车馨苑,116.0,2,14,8063,18,2000,2,理工大
万达SOHO公寓,2530.6,48,168,10947,38,2013,32,金牛万达
空中港湾,40.0,0,6,5142,6,2004,2,犀浦
蓝谷地三四期,395.0,31,67,9936,13,2008,3,蓝谷地
公平巷23号,170.0,5,7,17065,7,1990,1,盐市口
东方阳光城B区,79.0,23,56,7118,6,2005,1,琉璃场
兴秀丽景,526.0,6,42,4908,6,2006,8,郫县城区
龙门公寓,160.0,7,10,8562,5,2003,3,双楠
抚琴东北路2号,116.0,2,18,10000,7,1995,2,花牌坊
双楠华苑,140.0,0,5,9975,7,2000,1,双楠
北苑富兴公寓,438.0,318,98,9918,12,2000,4,马鞍路
大华世都,124.0,3,34,9569,6,1999,2,川音
交大万通格外,289.0,15,19,12760,18,2011,3,丽都
检察院宿舍,526.0,15,56,9134,7,1999,5,双楠
丽都帝景,1077.0,185,372,10995,15,2007,6,丽都
华兴上街15号,95.0,1,13,11499,7,,1,盐市口
天盛花苑,1050.0,14,62,7412,6,2006,8,航天
万隆花园,136.0,6,134,7607,7,2000,2,马鞍路
府河名居,354.0,46,18,13078,9,2000,3,合江亭
祥和里188号,1402.0,2,14,16481,7,1995,6,猛追湾
玉林苑一期,110.0,8,56,7878,7,1999,2,芳草
银河商业广场,480.0,0,8,8799,6,,4,万象城
两江国际,670.0,30,58,14023,37,2014,8,新会展
金红园,75.0,3,69,8470,7,2001,1,东光小区
彩虹街2号,332.0,130,226,9852,7,2000,6,芳草
信达新居,95.0,2,42,9886,9,2004,1,莲花
柳城印象,38.4,12,12,5035,18,2012,1,温江新城
新北社区,248.0,18,66,8674,6,2000,4,新北
米市坝61号院,60.0,2,1,10220,5,1998,1,九眼桥
怡安花园,47.0,0,5,9553,8,2003,1,红牌楼
同怡横街50号,276.0,6,22,8303,6,2000,4,蜀汉路
经典坐标,142.0,3,17,9577,18,2003,2,盐市口
金沙路73号,178.0,0,0,10025,7,1998,2,沙湾
万科金润华府,2513.0,302,227,16964,35,2012,22,沙河堡
新源巷1号,94.0,2,36,8623,7,1997,2,芳草
肖家河东一巷13号,52.0,17,58,9552,7,,1,衣冠庙
上风瑞庭,353.0,25,63,6674,10,2012,5,光华大道沿线
建设南村53号,89.0,0,1,10471,7,,1,水碾河
紫东梵谷二期,98.0,1,10,8032,13,2008,2,蓝谷地
东安北路4号,27.0,0,8,8710,7,1994,1,红星路
红运花园佳苑,341.0,34,40,6425,7,1999,5,五大花园
尚林家园,1023.8,6,152,6835,15,2009,20,犀浦
中海名城三期,4450.0,122,218,19375,1,2006,12,神仙树
建国巷1号,70.5,97,42,9852,7,1994,1,华西
喜年广场A栋,2182.0,4,9,13584,49,2000,7,合江亭
南糠市街48号,85.0,0,3,19893,7,,1,合江亭
金竹苑B区,294.0,94,36,8964,7,1996,4,神仙树
龙安街10号,107.0,17,37,7877,7,2000,2,外双楠
神仙树馨苑,1134.0,54,80,11581,22,2011,12,新北
紫东润院,256.0,0,54,7154,11,,4,蛟龙港
温馨苑,236.0,18,52,4852,7,2005,4,龙泉驿城区
上东家园,113.0,24,47,7612,6,2006,2,琉璃场
今日家园,148.0,20,8,8810,6,2002,2,花照壁
博雅庭韵,480.0,4,20,10742,11,2003,2,蜀汉路
芳草地,3071.0,152,662,10657,19,2004,18,桐梓林
北湖龙郡,260.0,20,28,7699,33,,4,龙潭寺
琥珀庭院,4664.0,264,208,10525,9,2013,34,大面
中德英伦联邦B区,3684.0,210,252,17571,33,2015,22,中德
拉萨安居苑,135.0,0,2,9839,7,1998,1,丽都
兴彩苑,283.0,2,25,9895,20,2000,2,桐梓林
玉林西路31号,268.0,154,386,8710,7,1995,4,芳草
棕南正街8号,68.0,1,9,9785,7,1998,1,棕北
复城国际,2089.0,130,374,9944,29,2011,30,大源
正基城市主场,504.0,55,94,11204,20,2012,8,五大花园
星语双城,258.0,26,89,8294,11,2016,3,草金立交
府青路散盘,96.0,4,20,7375,7,,2,八里小区
高升桥南街7号,62.0,39,16,8612,7,2000,1,高升桥
金沙大境湾,1360.0,0,6,27820,6,2013,2,蜀汉路
翡翠城一期,4227.0,24,46,19757,5,2004,15,东湖
浅水半岛80俊,1121.4,106,442,10017,25,2009,24,八里小区
怡丰花园,1216.0,88,274,9923,6,2005,12,中和
和睦人家三期,494.0,108,42,13395,6,2005,4,营门口
航天花园,436.0,9,27,4765,6,2001,6,花都大道
百仁安盛,1424.0,64,18,10158,18,2008,8,高家庄
恒业星园,1137.0,144,44,9339,18,2008,12,五块石
水岸花园,334.0,44,16,10784,6,2002,4,建设路
汇融名城B区,983.6,108,28,9207,,2008,16,李家沱
一环路南三段78号,110.0,28,140,8014,8,1998,2,芳草
蜀都新天地,176.0,24,62,4788,25,2012,4,郫县万达
西城御景,100.0,0,4,5674,28,2015,2,郫县万达
丰尚宜居,148.0,28,122,10803,14,2006,2,芳草
十八步岛,1830.0,4,24,18191,,12000,4,中和
生物研究所,250.0,4,46,11905,6,2000,2,琉璃场
新和都市美邸,63.0,18,2,10527,24,2006,1,华西
诚品上院,216.3,41,58,7975,18,2008,3,草金立交
翡翠半岛,1480.0,190,528,8958,18,2009,18,远大
三利领事公馆,280.0,8,46,11331,31,2013,2,中和
金鱼街72号,208.0,12,42,8709,7,1995,4,抚琴小区
祥和里2号,234.0,78,22,9099,7,1994,4,猛追湾
皇城公寓,160.0,8,30,8514,26,2003,1,盐市口
晋阳银座,248.0,39,230,7591,6,2006,4,五大花园
保利花园四期,267.0,45,73,14873,16,2014,2,新双楠
润新花园二期,840.0,86,272,8960,6,2011,12,新北
水碾河南三街45号,97.0,2,12,7448,7,1999,1,水碾河
大观里4号院,124.0,16,34,7760,6,,2,东客站
泰基花溪谷,698.0,28,20,7895,30,2005,5,温江新城
成博小区,92.0,0,2,6071,18,2010,2,大丰
天竺丽苑,304.0,23,72,11601,11,2003,4,华西
肖家河东一巷,293.0,34,87,9275,7,2000,4,衣冠庙
世代锦江商务楼,248.0,0,23,16939,29,2000,3,盐市口
天仙桥滨河路3号,77.0,2,20,9872,7,,1,合江亭
康居兴苑,411.8,52,28,5801,6,2003,6,龙泉驿城区
长寿苑,265.0,32,64,9306,5,2003,4,火车南站
丰德国际广场,158.0,2,38,10890,15,2005,3,航空路
西南电力设计院小区,120.0,58,30,9843,6,2000,2,猛追湾
四季家园,842.0,276,154,10317,7,2000,8,紫荆
九熙广场三期,436.0,8,26,10788,30,2012,6,万年场
一环路北三段74号,282.0,16,26,7905,18,2004,4,马鞍路
西汇佳苑,214.0,16,52,4436,6,2000,6,郫县万达
花月东街10号,132.0,0,4,5259,6,2000,2,东升镇
蜜城,486.8,114,620,12270,6,2008,12,猛追湾
沙河丽景,190.0,24,74,10556,11,2008,2,万年场
城北小区,520.0,126,94,7636,7,2000,6,金牛万达
香域中央,738.0,40,42,6157,26,,12,毗河
抚琴东南路8号,224.0,8,8,11032,6,2005,2,通惠门
新东方,1614.0,262,188,10778,6,2000,12,猛追湾
上层建筑,724.0,14,40,12186,27,2008,6,蜀汉路
紫丁巷3号,164.0,14,44,9316,7,,2,神仙树
经典再现,239.4,34,178,8429,20,2010,6,金牛万达
河畔华苑一期,2338.0,430,322,14121,6,2003,18,SM广场
学府阳光,364.0,67,59,5962,32,2013,7,温江大学城
皇城花卉,1364.0,25,44,19851,32,2011,5,东苑
海骏达蜀都1号凯悦二期,373.0,32,32,7296,31,2013,6,郫县城区
佳兆业8号,4460.6,424,500,8416,14,2014,60,蛟龙港
上海花园,2382.0,518,738,14797,,2006,18,神仙树
时代丽都美语,979.0,170,154,12424,11,2005,6,丽都
百花南街1号,76.0,0,11,8162,6,1998,1,双楠
紫荆嘉苑,552.0,372,184,11057,8,1999,4,紫荆
花样年华,1441.6,423,1005,8184,15,2005,23,棕北
新都花园,134.0,2,18,3965,8,2002,2,新都城区
九里西苑A区,820.0,76,50,8637,6,2002,6,九里堤
中铁奥维尔,2306.0,62,20,9125,,62015,14,郫县城区
泰庄花园,507.0,29,111,9521,7,2002,4,双楠
8号公馆,2339.0,421,212,7944,8,2014,21,光华大道沿线
菊乐路180号,354.6,111,90,8459,7,1999,6,双楠
交大香洲半岛南庭,2129.8,64,64,5872,11,2009,24,毗河
西城雅居,386.0,16,160,4919,17,2009,12,红光
卫居苑,93.0,47,22,8612,7,1999,1,双楠
檀香山,1111.0,78,170,12879,,2009,9,丽都
一心桥横街24号院,86.0,2,4,11767,7,,1,水碾河
锦都馨苑,476.0,20,16,9947,7,2003,4,八里小区
逸尚美庭,76.0,11,59,10858,12,2009,1,红牌楼
润扬双河鹭岛,5516.0,450,330,6757,33,2012,68,毗河
洗面桥横街35号,377.5,15,53,9391,7,1996,4,华西
富临花园,460.0,84,66,8753,7,2000,4,猛追湾
青龙乾院A区,120.0,4,10,7667,11,2008,2,驷马桥
